"","EH_ID","dpi","Position","batch","Pop","count","labels","experiment","weight","weight_dpi0","relative_weight","feces_weight","infection"
"879","LM0426",8,"mLN","b","IFNy_CD8",14.5,"E11bAYZ","E11",24.69,24.05,102.661122661123,NA,"challenge"
"880","LM0426",8,"mLN","b","IFNy_CD8",14.5,"E11aLUV","E11",19.98,24.21,82.5278810408922,1.06,"primary"
"881","LM0426",8,"Spleen","b","IFNy_CD4",4.29,"E11bAYZ","E11",24.69,24.05,102.661122661123,NA,"challenge"
"882","LM0426",8,"Spleen","b","IFNy_CD4",4.29,"E11aLUV","E11",19.98,24.21,82.5278810408922,1.06,"primary"
"883","LM0426",8,"Spleen","b","IFNy_CD8",23,"E11bAYZ","E11",24.69,24.05,102.661122661123,NA,"challenge"
"884","LM0426",8,"Spleen","b","IFNy_CD8",23,"E11aLUV","E11",19.98,24.21,82.5278810408922,1.06,"primary"
"885","LM0428",8,"mLN","b","Div_Treg",24.3,"E11aDFJ","E11",18.87,21.42,88.0952380952381,0.5,"primary"
"886","LM0428",8,"mLN","b","Div_Treg",24.3,"E11bJOR","E11",18.87,19.87,94.9672873678913,NA,"challenge"
"887","LM0428",8,"mLN","b","Treg17",13.4,"E11aDFJ","E11",18.87,21.42,88.0952380952381,0.5,"primary"
"888","LM0428",8,"mLN","b","Treg17",13.4,"E11bJOR","E11",18.87,19.87,94.9672873678913,NA,"challenge"
"889","LM0428",8,"mLN","b","CD4",47.6,"E11aDFJ","E11",18.87,21.42,88.0952380952381,0.5,"primary"
"890","LM0428",8,"mLN","b","CD4",47.6,"E11bJOR","E11",18.87,19.87,94.9672873678913,NA,"challenge"
"891","LM0428",8,"mLN","b","Treg",5.92,"E11aDFJ","E11",18.87,21.42,88.0952380952381,0.5,"primary"
"892","LM0428",8,"mLN","b","Treg",5.92,"E11bJOR","E11",18.87,19.87,94.9672873678913,NA,"challenge"
"893","LM0428",8,"mLN","b","Th17",1.12,"E11aDFJ","E11",18.87,21.42,88.0952380952381,0.5,"primary"
"894","LM0428",8,"mLN","b","Th17",1.12,"E11bJOR","E11",18.87,19.87,94.9672873678913,NA,"challenge"
"895","LM0428",8,"mLN","b","Div_Th17",31.9,"E11aDFJ","E11",18.87,21.42,88.0952380952381,0.5,"primary"
"896","LM0428",8,"mLN","b","Div_Th17",31.9,"E11bJOR","E11",18.87,19.87,94.9672873678913,NA,"challenge"
"897","LM0428",8,"mLN","b","Th1",5.75,"E11aDFJ","E11",18.87,21.42,88.0952380952381,0.5,"primary"
"898","LM0428",8,"mLN","b","Th1",5.75,"E11bJOR","E11",18.87,19.87,94.9672873678913,NA,"challenge"
"899","LM0428",8,"mLN","b","Div_Th1",46.1,"E11aDFJ","E11",18.87,21.42,88.0952380952381,0.5,"primary"
"900","LM0428",8,"mLN","b","Div_Th1",46.1,"E11bJOR","E11",18.87,19.87,94.9672873678913,NA,"challenge"
"901","LM0428",8,"mLN","b","Div_Act_CD8",27,"E11aDFJ","E11",18.87,21.42,88.0952380952381,0.5,"primary"
"902","LM0428",8,"mLN","b","Div_Act_CD8",27,"E11bJOR","E11",18.87,19.87,94.9672873678913,NA,"challenge"
"903","LM0428",8,"mLN","b","IFNy_CD4",3.97,"E11aDFJ","E11",18.87,21.42,88.0952380952381,0.5,"primary"
"904","LM0428",8,"mLN","b","IFNy_CD4",3.97,"E11bJOR","E11",18.87,19.87,94.9672873678913,NA,"challenge"
"905","LM0428",8,"mLN","b","IFNy_CD8",32,"E11aDFJ","E11",18.87,21.42,88.0952380952381,0.5,"primary"
"906","LM0428",8,"mLN","b","IFNy_CD8",32,"E11bJOR","E11",18.87,19.87,94.9672873678913,NA,"challenge"
"907","LM0428",8,"Spleen","b","Treg17",5.4,"E11aDFJ","E11",18.87,21.42,88.0952380952381,0.5,"primary"
"908","LM0428",8,"Spleen","b","Treg17",5.4,"E11bJOR","E11",18.87,19.87,94.9672873678913,NA,"challenge"
"909","LM0428",8,"Spleen","b","Th1",4.66,"E11aDFJ","E11",18.87,21.42,88.0952380952381,0.5,"primary"
"910","LM0428",8,"Spleen","b","Th1",4.66,"E11bJOR","E11",18.87,19.87,94.9672873678913,NA,"challenge"
"911","LM0428",8,"Spleen","b","Div_Th1",35.4,"E11aDFJ","E11",18.87,21.42,88.0952380952381,0.5,"primary"
"912","LM0428",8,"Spleen","b","Div_Th1",35.4,"E11bJOR","E11",18.87,19.87,94.9672873678913,NA,"challenge"
"913","LM0428",8,"Spleen","b","Th17",1.31,"E11aDFJ","E11",18.87,21.42,88.0952380952381,0.5,"primary"
"914","LM0428",8,"Spleen","b","Th17",1.31,"E11bJOR","E11",18.87,19.87,94.9672873678913,NA,"challenge"
"915","LM0428",8,"Spleen","b","Div_Th17",25.4,"E11aDFJ","E11",18.87,21.42,88.0952380952381,0.5,"primary"
"916","LM0428",8,"Spleen","b","Div_Th17",25.4,"E11bJOR","E11",18.87,19.87,94.9672873678913,NA,"challenge"
"917","LM0428",8,"Spleen","b","CD8",9,"E11aDFJ","E11",18.87,21.42,88.0952380952381,0.5,"primary"
"918","LM0428",8,"Spleen","b","CD8",9,"E11bJOR","E11",18.87,19.87,94.9672873678913,NA,"challenge"
"919","LM0428",8,"Spleen","b","Act_CD8",12.6,"E11aDFJ","E11",18.87,21.42,88.0952380952381,0.5,"primary"
"920","LM0428",8,"Spleen","b","Act_CD8",12.6,"E11bJOR","E11",18.87,19.87,94.9672873678913,NA,"challenge"
"921","LM0428",8,"Spleen","b","Div_Act_CD8",25.8,"E11aDFJ","E11",18.87,21.42,88.0952380952381,0.5,"primary"
"922","LM0428",8,"Spleen","b","Div_Act_CD8",25.8,"E11bJOR","E11",18.87,19.87,94.9672873678913,NA,"challenge"
"923","LM0428",8,"mLN","b","CD8",19.1,"E11aDFJ","E11",18.87,21.42,88.0952380952381,0.5,"primary"
"924","LM0428",8,"mLN","b","CD8",19.1,"E11bJOR","E11",18.87,19.87,94.9672873678913,NA,"challenge"
"925","LM0428",8,"mLN","b","Act_CD8",11.5,"E11aDFJ","E11",18.87,21.42,88.0952380952381,0.5,"primary"
"926","LM0428",8,"mLN","b","Act_CD8",11.5,"E11bJOR","E11",18.87,19.87,94.9672873678913,NA,"challenge"
"927","LM0428",8,"Spleen","b","CD4",28.9,"E11aDFJ","E11",18.87,21.42,88.0952380952381,0.5,"primary"
"928","LM0428",8,"Spleen","b","CD4",28.9,"E11bJOR","E11",18.87,19.87,94.9672873678913,NA,"challenge"
"929","LM0428",8,"Spleen","b","Treg",6.13,"E11aDFJ","E11",18.87,21.42,88.0952380952381,0.5,"primary"
"930","LM0428",8,"Spleen","b","Treg",6.13,"E11bJOR","E11",18.87,19.87,94.9672873678913,NA,"challenge"
"931","LM0428",8,"Spleen","b","Div_Treg",14.6,"E11aDFJ","E11",18.87,21.42,88.0952380952381,0.5,"primary"
"932","LM0428",8,"Spleen","b","Div_Treg",14.6,"E11bJOR","E11",18.87,19.87,94.9672873678913,NA,"challenge"
"933","LM0428",8,"Spleen","b","IFNy_CD4",5.43,"E11aDFJ","E11",18.87,21.42,88.0952380952381,0.5,"primary"
"934","LM0428",8,"Spleen","b","IFNy_CD4",5.43,"E11bJOR","E11",18.87,19.87,94.9672873678913,NA,"challenge"
"935","LM0428",8,"Spleen","b","IFNy_CD8",38.4,"E11aDFJ","E11",18.87,21.42,88.0952380952381,0.5,"primary"
"936","LM0428",8,"Spleen","b","IFNy_CD8",38.4,"E11bJOR","E11",18.87,19.87,94.9672873678913,NA,"challenge"
"937","LM0430",8,"mLN","b","Div_Treg",18.5,"E11bJLX","E11",23.07,24.07,95.8454507685916,NA,"challenge"
"938","LM0430",8,"mLN","b","Div_Treg",18.5,"E11aOTW","E11",24.39,26.25,92.9142857142857,1.7,"primary"
"939","LM0430",8,"mLN","b","Treg17",7.52,"E11bJLX","E11",23.07,24.07,95.8454507685916,NA,"challenge"
"940","LM0430",8,"mLN","b","Treg17",7.52,"E11aOTW","E11",24.39,26.25,92.9142857142857,1.7,"primary"
"941","LM0430",8,"mLN","b","CD4",50.6,"E11bJLX","E11",23.07,24.07,95.8454507685916,NA,"challenge"
"942","LM0430",8,"mLN","b","CD4",50.6,"E11aOTW","E11",24.39,26.25,92.9142857142857,1.7,"primary"
"943","LM0430",8,"mLN","b","Treg",5.74,"E11bJLX","E11",23.07,24.07,95.8454507685916,NA,"challenge"
"944","LM0430",8,"mLN","b","Treg",5.74,"E11aOTW","E11",24.39,26.25,92.9142857142857,1.7,"primary"
"945","LM0430",8,"mLN","b","Th17",1.31,"E11bJLX","E11",23.07,24.07,95.8454507685916,NA,"challenge"
"946","LM0430",8,"mLN","b","Th17",1.31,"E11aOTW","E11",24.39,26.25,92.9142857142857,1.7,"primary"
"947","LM0430",8,"mLN","b","Div_Th17",15.3,"E11bJLX","E11",23.07,24.07,95.8454507685916,NA,"challenge"
"948","LM0430",8,"mLN","b","Div_Th17",15.3,"E11aOTW","E11",24.39,26.25,92.9142857142857,1.7,"primary"
"949","LM0430",8,"mLN","b","Th1",2.02,"E11bJLX","E11",23.07,24.07,95.8454507685916,NA,"challenge"
"950","LM0430",8,"mLN","b","Th1",2.02,"E11aOTW","E11",24.39,26.25,92.9142857142857,1.7,"primary"
"951","LM0430",8,"mLN","b","Div_Th1",20.7,"E11bJLX","E11",23.07,24.07,95.8454507685916,NA,"challenge"
"952","LM0430",8,"mLN","b","Div_Th1",20.7,"E11aOTW","E11",24.39,26.25,92.9142857142857,1.7,"primary"
"953","LM0430",8,"Spleen","b","CD4",36,"E11bJLX","E11",23.07,24.07,95.8454507685916,NA,"challenge"
"954","LM0430",8,"Spleen","b","CD4",36,"E11aOTW","E11",24.39,26.25,92.9142857142857,1.7,"primary"
"955","LM0430",8,"Spleen","b","Treg",5.9,"E11bJLX","E11",23.07,24.07,95.8454507685916,NA,"challenge"
"956","LM0430",8,"Spleen","b","Treg",5.9,"E11aOTW","E11",24.39,26.25,92.9142857142857,1.7,"primary"
"957","LM0430",8,"Spleen","b","Div_Treg",20.5,"E11bJLX","E11",23.07,24.07,95.8454507685916,NA,"challenge"
"958","LM0430",8,"Spleen","b","Div_Treg",20.5,"E11aOTW","E11",24.39,26.25,92.9142857142857,1.7,"primary"
"959","LM0430",8,"Spleen","b","Treg17",4.53,"E11bJLX","E11",23.07,24.07,95.8454507685916,NA,"challenge"
"960","LM0430",8,"Spleen","b","Treg17",4.53,"E11aOTW","E11",24.39,26.25,92.9142857142857,1.7,"primary"
"961","LM0430",8,"Spleen","b","Th1",5.78,"E11bJLX","E11",23.07,24.07,95.8454507685916,NA,"challenge"
"962","LM0430",8,"Spleen","b","Th1",5.78,"E11aOTW","E11",24.39,26.25,92.9142857142857,1.7,"primary"
"963","LM0430",8,"Spleen","b","Div_Th1",22.6,"E11bJLX","E11",23.07,24.07,95.8454507685916,NA,"challenge"
"964","LM0430",8,"Spleen","b","Div_Th1",22.6,"E11aOTW","E11",24.39,26.25,92.9142857142857,1.7,"primary"
"965","LM0430",8,"Spleen","b","Th17",0.79,"E11bJLX","E11",23.07,24.07,95.8454507685916,NA,"challenge"
"966","LM0430",8,"Spleen","b","Th17",0.79,"E11aOTW","E11",24.39,26.25,92.9142857142857,1.7,"primary"
"967","LM0430",8,"Spleen","b","Div_Th17",14.6,"E11bJLX","E11",23.07,24.07,95.8454507685916,NA,"challenge"
"968","LM0430",8,"Spleen","b","Div_Th17",14.6,"E11aOTW","E11",24.39,26.25,92.9142857142857,1.7,"primary"
"969","LM0430",8,"Spleen","b","CD8",7.23,"E11bJLX","E11",23.07,24.07,95.8454507685916,NA,"challenge"
"970","LM0430",8,"Spleen","b","CD8",7.23,"E11aOTW","E11",24.39,26.25,92.9142857142857,1.7,"primary"
"971","LM0430",8,"Spleen","b","Act_CD8",14.2,"E11bJLX","E11",23.07,24.07,95.8454507685916,NA,"challenge"
"972","LM0430",8,"Spleen","b","Act_CD8",14.2,"E11aOTW","E11",24.39,26.25,92.9142857142857,1.7,"primary"
"973","LM0430",8,"Spleen","b","Div_Act_CD8",14.1,"E11bJLX","E11",23.07,24.07,95.8454507685916,NA,"challenge"
"974","LM0430",8,"Spleen","b","Div_Act_CD8",14.1,"E11aOTW","E11",24.39,26.25,92.9142857142857,1.7,"primary"
"975","LM0430",8,"Spleen","b","IFNy_CD4",3.88,"E11bJLX","E11",23.07,24.07,95.8454507685916,NA,"challenge"
"976","LM0430",8,"Spleen","b","IFNy_CD4",3.88,"E11aOTW","E11",24.39,26.25,92.9142857142857,1.7,"primary"
"977","LM0430",8,"Spleen","b","IFNy_CD8",19.3,"E11bJLX","E11",23.07,24.07,95.8454507685916,NA,"challenge"
"978","LM0430",8,"Spleen","b","IFNy_CD8",19.3,"E11aOTW","E11",24.39,26.25,92.9142857142857,1.7,"primary"
"979","LM0430",8,"mLN","b","CD8",11.7,"E11bJLX","E11",23.07,24.07,95.8454507685916,NA,"challenge"
"980","LM0430",8,"mLN","b","CD8",11.7,"E11aOTW","E11",24.39,26.25,92.9142857142857,1.7,"primary"
"981","LM0430",8,"mLN","b","Act_CD8",7.11,"E11bJLX","E11",23.07,24.07,95.8454507685916,NA,"challenge"
"982","LM0430",8,"mLN","b","Act_CD8",7.11,"E11aOTW","E11",24.39,26.25,92.9142857142857,1.7,"primary"
"983","LM0430",8,"mLN","b","Div_Act_CD8",7.55,"E11bJLX","E11",23.07,24.07,95.8454507685916,NA,"challenge"
"984","LM0430",8,"mLN","b","Div_Act_CD8",7.55,"E11aOTW","E11",24.39,26.25,92.9142857142857,1.7,"primary"
"985","LM0430",8,"mLN","b","IFNy_CD4",0.75,"E11bJLX","E11",23.07,24.07,95.8454507685916,NA,"challenge"
"986","LM0430",8,"mLN","b","IFNy_CD4",0.75,"E11aOTW","E11",24.39,26.25,92.9142857142857,1.7,"primary"
"987","LM0430",8,"mLN","b","IFNy_CD8",24.4,"E11bJLX","E11",23.07,24.07,95.8454507685916,NA,"challenge"
"988","LM0430",8,"mLN","b","IFNy_CD8",24.4,"E11aOTW","E11",24.39,26.25,92.9142857142857,1.7,"primary"
"989","LM0431",8,"Spleen","b","Div_Th1",30.1,"E11bOSZ","E11",18.5,19.3,95.8549222797928,NA,"challenge"
"990","LM0431",8,"Spleen","b","Div_Th1",30.1,"E11aAHQ","E11",18.22,18.85,96.657824933687,1.28,"primary"
"991","LM0431",8,"Spleen","b","Th17",0.97,"E11bOSZ","E11",18.5,19.3,95.8549222797928,NA,"challenge"
"992","LM0431",8,"Spleen","b","Th17",0.97,"E11aAHQ","E11",18.22,18.85,96.657824933687,1.28,"primary"
"993","LM0431",8,"Spleen","b","Div_Th17",20.1,"E11bOSZ","E11",18.5,19.3,95.8549222797928,NA,"challenge"
"994","LM0431",8,"Spleen","b","Div_Th17",20.1,"E11aAHQ","E11",18.22,18.85,96.657824933687,1.28,"primary"
"995","LM0431",8,"Spleen","b","CD8",7.8,"E11bOSZ","E11",18.5,19.3,95.8549222797928,NA,"challenge"
"996","LM0431",8,"Spleen","b","CD8",7.8,"E11aAHQ","E11",18.22,18.85,96.657824933687,1.28,"primary"
"997","LM0431",8,"Spleen","b","Act_CD8",9.61,"E11bOSZ","E11",18.5,19.3,95.8549222797928,NA,"challenge"
"998","LM0431",8,"Spleen","b","Act_CD8",9.61,"E11aAHQ","E11",18.22,18.85,96.657824933687,1.28,"primary"
"999","LM0431",8,"Spleen","b","Div_Act_CD8",24.6,"E11bOSZ","E11",18.5,19.3,95.8549222797928,NA,"challenge"
"1000","LM0431",8,"Spleen","b","Div_Act_CD8",24.6,"E11aAHQ","E11",18.22,18.85,96.657824933687,1.28,"primary"
"1001","LM0431",8,"Spleen","b","IFNy_CD4",5.46,"E11bOSZ","E11",18.5,19.3,95.8549222797928,NA,"challenge"
"1002","LM0431",8,"Spleen","b","IFNy_CD4",5.46,"E11aAHQ","E11",18.22,18.85,96.657824933687,1.28,"primary"
"1003","LM0431",8,"Spleen","b","IFNy_CD8",32.6,"E11bOSZ","E11",18.5,19.3,95.8549222797928,NA,"challenge"
"1004","LM0431",8,"Spleen","b","IFNy_CD8",32.6,"E11aAHQ","E11",18.22,18.85,96.657824933687,1.28,"primary"
"1005","LM0431",8,"Spleen","b","CD4",32.6,"E11bOSZ","E11",18.5,19.3,95.8549222797928,NA,"challenge"
"1006","LM0431",8,"Spleen","b","CD4",32.6,"E11aAHQ","E11",18.22,18.85,96.657824933687,1.28,"primary"
"1007","LM0431",8,"Spleen","b","Treg",5.93,"E11bOSZ","E11",18.5,19.3,95.8549222797928,NA,"challenge"
"1008","LM0431",8,"Spleen","b","Treg",5.93,"E11aAHQ","E11",18.22,18.85,96.657824933687,1.28,"primary"
"1009","LM0431",8,"Spleen","b","Div_Treg",14.6,"E11bOSZ","E11",18.5,19.3,95.8549222797928,NA,"challenge"
"1010","LM0431",8,"Spleen","b","Div_Treg",14.6,"E11aAHQ","E11",18.22,18.85,96.657824933687,1.28,"primary"
"1011","LM0431",8,"Spleen","b","Treg17",4.57,"E11bOSZ","E11",18.5,19.3,95.8549222797928,NA,"challenge"
"1012","LM0431",8,"Spleen","b","Treg17",4.57,"E11aAHQ","E11",18.22,18.85,96.657824933687,1.28,"primary"
"1013","LM0431",8,"Spleen","b","Th1",4.56,"E11bOSZ","E11",18.5,19.3,95.8549222797928,NA,"challenge"
"1014","LM0431",8,"Spleen","b","Th1",4.56,"E11aAHQ","E11",18.22,18.85,96.657824933687,1.28,"primary"
"1015","LM0431",8,"mLN","b","CD4",53,"E11bOSZ","E11",18.5,19.3,95.8549222797928,NA,"challenge"
"1016","LM0431",8,"mLN","b","CD4",53,"E11aAHQ","E11",18.22,18.85,96.657824933687,1.28,"primary"
"1017","LM0431",8,"mLN","b","Treg",5.56,"E11bOSZ","E11",18.5,19.3,95.8549222797928,NA,"challenge"
"1018","LM0431",8,"mLN","b","Treg",5.56,"E11aAHQ","E11",18.22,18.85,96.657824933687,1.28,"primary"
"1019","LM0431",8,"mLN","b","Div_Treg",21.9,"E11bOSZ","E11",18.5,19.3,95.8549222797928,NA,"challenge"
"1020","LM0431",8,"mLN","b","Div_Treg",21.9,"E11aAHQ","E11",18.22,18.85,96.657824933687,1.28,"primary"
"1021","LM0431",8,"mLN","b","Treg17",12.8,"E11bOSZ","E11",18.5,19.3,95.8549222797928,NA,"challenge"
"1022","LM0431",8,"mLN","b","Treg17",12.8,"E11aAHQ","E11",18.22,18.85,96.657824933687,1.28,"primary"
"1023","LM0431",8,"mLN","b","Th1",4.38,"E11bOSZ","E11",18.5,19.3,95.8549222797928,NA,"challenge"
"1024","LM0431",8,"mLN","b","Th1",4.38,"E11aAHQ","E11",18.22,18.85,96.657824933687,1.28,"primary"
"1025","LM0431",8,"mLN","b","Div_Th1",41.9,"E11bOSZ","E11",18.5,19.3,95.8549222797928,NA,"challenge"
"1026","LM0431",8,"mLN","b","Div_Th1",41.9,"E11aAHQ","E11",18.22,18.85,96.657824933687,1.28,"primary"
"1027","LM0431",8,"mLN","b","Th17",1.41,"E11bOSZ","E11",18.5,19.3,95.8549222797928,NA,"challenge"
"1028","LM0431",8,"mLN","b","Th17",1.41,"E11aAHQ","E11",18.22,18.85,96.657824933687,1.28,"primary"
"1029","LM0431",8,"mLN","b","Div_Th17",25.8,"E11bOSZ","E11",18.5,19.3,95.8549222797928,NA,"challenge"
"1030","LM0431",8,"mLN","b","Div_Th17",25.8,"E11aAHQ","E11",18.22,18.85,96.657824933687,1.28,"primary"
"1031","LM0431",8,"mLN","b","CD8",15,"E11bOSZ","E11",18.5,19.3,95.8549222797928,NA,"challenge"
"1032","LM0431",8,"mLN","b","CD8",15,"E11aAHQ","E11",18.22,18.85,96.657824933687,1.28,"primary"
"1033","LM0431",8,"mLN","b","Act_CD8",7.47,"E11bOSZ","E11",18.5,19.3,95.8549222797928,NA,"challenge"
"1034","LM0431",8,"mLN","b","Act_CD8",7.47,"E11aAHQ","E11",18.22,18.85,96.657824933687,1.28,"primary"
"1035","LM0431",8,"mLN","b","Div_Act_CD8",33.4,"E11bOSZ","E11",18.5,19.3,95.8549222797928,NA,"challenge"
"1036","LM0431",8,"mLN","b","Div_Act_CD8",33.4,"E11aAHQ","E11",18.22,18.85,96.657824933687,1.28,"primary"
"1037","LM0431",8,"mLN","b","IFNy_CD4",2.13,"E11bOSZ","E11",18.5,19.3,95.8549222797928,NA,"challenge"
"1038","LM0431",8,"mLN","b","IFNy_CD4",2.13,"E11aAHQ","E11",18.22,18.85,96.657824933687,1.28,"primary"
"1039","LM0431",8,"mLN","b","IFNy_CD8",22.1,"E11bOSZ","E11",18.5,19.3,95.8549222797928,NA,"challenge"
"1040","LM0431",8,"mLN","b","IFNy_CD8",22.1,"E11aAHQ","E11",18.22,18.85,96.657824933687,1.28,"primary"
